Match_ID,Team1,Team2,Team1_Strength,Team2_Strength,Team1_Form,Team2_Form,Venue,Weather,Toss_Winner,Toss_Decision,Home_Advantage,Winner
751,Mumbai Indians,Lucknow Super Giants,71.65,73.13,80,49,Chinnaswamy Stadium,Cloudy,Mumbai Indians,Bat,9,Lucknow Super Giants
752,Royal Challengers Bengaluru,Rajasthan Royals,70.57,72.07,67,86,Ekana Stadium,Humid,Royal Challengers Bengaluru,Bat,3,Rajasthan Royals
753,Gujarat Titans,Punjab Kings,70.1,70.57,80,52,Narendra Modi Stadium,Dew,Gujarat Titans,Field,6,Gujarat Titans
754,Gujarat Titans,Chennai Super Kings,70.1,71.19,88,49,Ekana Stadium,Sunny,Chennai Super Kings,Field,1,Gujarat Titans
755,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,86,51,Narendra Modi Stadium,Dew,Royal Challengers Bengaluru,Field,7,Royal Challengers Bengaluru
756,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,85,70,Chinnaswamy Stadium,Cloudy,Delhi Capitals,Bat,0,Delhi Capitals
757,Chennai Super Kings,Gujarat Titans,71.19,70.1,100,65,Arun Jaitley Stadium,Dew,Gujarat Titans,Field,10,Chennai Super Kings
758,Rajasthan Royals,Chennai Super Kings,72.07,71.19,99,76,Chepauk,Cloudy,Chennai Super Kings,Field,5,Rajasthan Royals
759,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,99,67,Chinnaswamy Stadium,Cloudy,Chennai Super Kings,Bat,5,Lucknow Super Giants
760,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,78,69,Chepauk,Humid,Sunrisers Hyderabad,Bat,0,Sunrisers Hyderabad
761,Chennai Super Kings,Gujarat Titans,71.19,70.1,85,77,Eden Gardens,Cloudy,Gujarat Titans,Bat,6,Chennai Super Kings
762,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,86,66,Eden Gardens,Sunny,Kolkata Knight Riders,Bat,4,Kolkata Knight Riders
763,Kolkata Knight Riders,Lucknow Super Giants,71.5,73.13,50,92,Ekana Stadium,Sunny,Kolkata Knight Riders,Bat,6,Kolkata Knight Riders
764,Sunrisers Hyderabad,Gujarat Titans,72.04,70.1,63,51,Chepauk,Cloudy,Gujarat Titans,Bat,8,Sunrisers Hyderabad
765,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,43,87,Chepauk,Cloudy,Mumbai Indians,Field,7,Mumbai Indians
766,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,58,45,Rajiv Gandhi Stadium,Sunny,Rajasthan Royals,Bat,5,Rajasthan Royals
767,Rajasthan Royals,Lucknow Super Giants,72.07,73.13,43,57,Wankhede Stadium,Sunny,Rajasthan Royals,Bat,8,Rajasthan Royals
768,Kolkata Knight Riders,Punjab Kings,71.5,70.57,70,88,Arun Jaitley Stadium,Dew,Punjab Kings,Field,10,Kolkata Knight Riders
769,Delhi Capitals,Chennai Super Kings,71.2,71.19,64,79,Wankhede Stadium,Humid,Chennai Super Kings,Bat,0,Chennai Super Kings
770,Sunrisers Hyderabad,Lucknow Super Giants,72.04,73.13,78,47,Narendra Modi Stadium,Cloudy,Lucknow Super Giants,Field,9,Sunrisers Hyderabad
771,Mumbai Indians,Lucknow Super Giants,71.65,73.13,80,100,Arun Jaitley Stadium,Sunny,Lucknow Super Giants,Bat,5,Lucknow Super Giants
772,Gujarat Titans,Rajasthan Royals,70.1,72.07,62,67,Ekana Stadium,Sunny,Rajasthan Royals,Field,9,Gujarat Titans
773,Gujarat Titans,Royal Challengers Bengaluru,70.1,70.57,42,48,Ekana Stadium,Sunny,Royal Challengers Bengaluru,Field,2,Royal Challengers Bengaluru
774,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,55,53,Chepauk,Sunny,Royal Challengers Bengaluru,Field,0,Mumbai Indians
775,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,86,56,Ekana Stadium,Sunny,Kolkata Knight Riders,Field,1,Kolkata Knight Riders
776,Gujarat Titans,Rajasthan Royals,70.1,72.07,81,61,Rajiv Gandhi Stadium,Dew,Rajasthan Royals,Bat,3,Rajasthan Royals
777,Delhi Capitals,Mumbai Indians,71.2,71.65,87,100,Eden Gardens,Humid,Delhi Capitals,Field,6,Delhi Capitals
778,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,94,64,Rajiv Gandhi Stadium,Humid,Mumbai Indians,Bat,8,Mumbai Indians
779,Lucknow Super Giants,Royal Challengers Bengaluru,73.13,70.57,94,69,Arun Jaitley Stadium,Cloudy,Royal Challengers Bengaluru,Bat,7,Royal Challengers Bengaluru
780,Lucknow Super Giants,Delhi Capitals,73.13,71.2,59,72,Eden Gardens,Humid,Delhi Capitals,Bat,7,Delhi Capitals
781,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,92,85,Chinnaswamy Stadium,Cloudy,Delhi Capitals,Bat,7,Delhi Capitals
782,Sunrisers Hyderabad,Lucknow Super Giants,72.04,73.13,75,65,Arun Jaitley Stadium,Dew,Lucknow Super Giants,Field,6,Lucknow Super Giants
783,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,65,46,Chepauk,Humid,Mumbai Indians,Field,7,Mumbai Indians
784,Punjab Kings,Kolkata Knight Riders,70.57,71.5,97,49,Chinnaswamy Stadium,Cloudy,Punjab Kings,Bat,5,Punjab Kings
785,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,100,67,Chepauk,Sunny,Sunrisers Hyderabad,Field,7,Sunrisers Hyderabad
786,Delhi Capitals,Chennai Super Kings,71.2,71.19,49,80,Rajiv Gandhi Stadium,Cloudy,Delhi Capitals,Bat,3,Delhi Capitals
787,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,89,84,Eden Gardens,Dew,Chennai Super Kings,Field,10,Chennai Super Kings
788,Rajasthan Royals,Gujarat Titans,72.07,70.1,71,81,Chinnaswamy Stadium,Sunny,Gujarat Titans,Field,1,Gujarat Titans
789,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,76,48,Eden Gardens,Humid,Chennai Super Kings,Bat,6,Chennai Super Kings
790,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,71,44,Eden Gardens,Cloudy,Royal Challengers Bengaluru,Bat,9,Royal Challengers Bengaluru
791,Delhi Capitals,Rajasthan Royals,71.2,72.07,42,48,Chinnaswamy Stadium,Cloudy,Delhi Capitals,Field,0,Delhi Capitals
792,Royal Challengers Bengaluru,Sunrisers Hyderabad,70.57,72.04,67,100,Wankhede Stadium,Cloudy,Sunrisers Hyderabad,Bat,8,Royal Challengers Bengaluru
793,Sunrisers Hyderabad,Punjab Kings,72.04,70.57,84,60,Arun Jaitley Stadium,Cloudy,Sunrisers Hyderabad,Bat,3,Sunrisers Hyderabad
794,Mumbai Indians,Sunrisers Hyderabad,71.65,72.04,78,75,Chinnaswamy Stadium,Humid,Sunrisers Hyderabad,Bat,9,Sunrisers Hyderabad
795,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,69,45,Narendra Modi Stadium,Dew,Sunrisers Hyderabad,Bat,1,Sunrisers Hyderabad
796,Mumbai Indians,Delhi Capitals,71.65,71.2,76,82,Chepauk,Dew,Mumbai Indians,Field,6,Delhi Capitals
797,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,74,47,Rajiv Gandhi Stadium,Sunny,Rajasthan Royals,Bat,5,Rajasthan Royals
798,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,40,46,Rajiv Gandhi Stadium,Cloudy,Kolkata Knight Riders,Bat,1,Kolkata Knight Riders
799,Punjab Kings,Rajasthan Royals,70.57,72.07,73,62,Narendra Modi Stadium,Humid,Punjab Kings,Bat,2,Punjab Kings
800,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,78,96,Rajiv Gandhi Stadium,Dew,Royal Challengers Bengaluru,Field,0,Royal Challengers Bengaluru
801,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,76,87,Narendra Modi Stadium,Sunny,Chennai Super Kings,Bat,10,Chennai Super Kings
802,Delhi Capitals,Punjab Kings,71.2,70.57,72,58,Narendra Modi Stadium,Dew,Delhi Capitals,Field,10,Punjab Kings
803,Delhi Capitals,Rajasthan Royals,71.2,72.07,80,45,Eden Gardens,Cloudy,Delhi Capitals,Bat,9,Delhi Capitals
804,Punjab Kings,Lucknow Super Giants,70.57,73.13,100,67,Chepauk,Dew,Lucknow Super Giants,Bat,6,Punjab Kings
805,Lucknow Super Giants,Chennai Super Kings,73.13,71.19,84,74,Arun Jaitley Stadium,Cloudy,Lucknow Super Giants,Field,2,Lucknow Super Giants
806,Mumbai Indians,Sunrisers Hyderabad,71.65,72.04,44,63,Chepauk,Humid,Mumbai Indians,Field,7,Sunrisers Hyderabad
807,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,94,89,Eden Gardens,Humid,Royal Challengers Bengaluru,Field,4,Mumbai Indians
808,Chennai Super Kings,Mumbai Indians,71.19,71.65,99,59,Wankhede Stadium,Dew,Mumbai Indians,Bat,5,Mumbai Indians
809,Rajasthan Royals,Lucknow Super Giants,72.07,73.13,62,96,Chepauk,Dew,Lucknow Super Giants,Bat,1,Lucknow Super Giants
810,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,47,98,Ekana Stadium,Sunny,Sunrisers Hyderabad,Field,3,Chennai Super Kings
811,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,91,57,Eden Gardens,Dew,Royal Challengers Bengaluru,Bat,2,Royal Challengers Bengaluru
812,Mumbai Indians,Rajasthan Royals,71.65,72.07,52,58,Wankhede Stadium,Cloudy,Rajasthan Royals,Field,5,Rajasthan Royals
813,Punjab Kings,Kolkata Knight Riders,70.57,71.5,47,66,Ekana Stadium,Dew,Punjab Kings,Field,6,Punjab Kings
814,Chennai Super Kings,Sunrisers Hyderabad,71.19,72.04,47,46,Wankhede Stadium,Cloudy,Chennai Super Kings,Field,8,Sunrisers Hyderabad
815,Delhi Capitals,Chennai Super Kings,71.2,71.19,78,87,Wankhede Stadium,Dew,Chennai Super Kings,Field,4,Chennai Super Kings
816,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,51,55,Narendra Modi Stadium,Sunny,Royal Challengers Bengaluru,Bat,10,Sunrisers Hyderabad
817,Rajasthan Royals,Royal Challengers Bengaluru,72.07,70.57,79,51,Chinnaswamy Stadium,Cloudy,Rajasthan Royals,Bat,2,Rajasthan Royals
818,Sunrisers Hyderabad,Chennai Super Kings,72.04,71.19,41,79,Chinnaswamy Stadium,Sunny,Sunrisers Hyderabad,Field,6,Sunrisers Hyderabad
819,Mumbai Indians,Delhi Capitals,71.65,71.2,67,70,Wankhede Stadium,Dew,Mumbai Indians,Field,1,Mumbai Indians
820,Chennai Super Kings,Mumbai Indians,71.19,71.65,60,97,Wankhede Stadium,Cloudy,Chennai Super Kings,Bat,0,Chennai Super Kings
821,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,67,51,Narendra Modi Stadium,Dew,Rajasthan Royals,Field,4,Rajasthan Royals
822,Sunrisers Hyderabad,Delhi Capitals,72.04,71.2,63,87,Arun Jaitley Stadium,Humid,Sunrisers Hyderabad,Field,3,Sunrisers Hyderabad
823,Gujarat Titans,Rajasthan Royals,70.1,72.07,42,77,Chinnaswamy Stadium,Cloudy,Rajasthan Royals,Bat,1,Rajasthan Royals
824,Punjab Kings,Mumbai Indians,70.57,71.65,74,86,Chepauk,Sunny,Punjab Kings,Bat,6,Punjab Kings
825,Royal Challengers Bengaluru,Delhi Capitals,70.57,71.2,97,63,Ekana Stadium,Sunny,Delhi Capitals,Bat,7,Royal Challengers Bengaluru
826,Lucknow Super Giants,Sunrisers Hyderabad,73.13,72.04,78,57,Chepauk,Humid,Lucknow Super Giants,Bat,3,Lucknow Super Giants
827,Royal Challengers Bengaluru,Rajasthan Royals,70.57,72.07,50,68,Rajiv Gandhi Stadium,Dew,Rajasthan Royals,Field,3,Rajasthan Royals
828,Lucknow Super Giants,Royal Challengers Bengaluru,73.13,70.57,69,72,Narendra Modi Stadium,Humid,Lucknow Super Giants,Field,4,Lucknow Super Giants
829,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,42,80,Chepauk,Humid,Mumbai Indians,Field,0,Mumbai Indians
830,Royal Challengers Bengaluru,Rajasthan Royals,70.57,72.07,40,81,Arun Jaitley Stadium,Humid,Rajasthan Royals,Bat,8,Rajasthan Royals
831,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,43,80,Wankhede Stadium,Humid,Kolkata Knight Riders,Field,2,Kolkata Knight Riders
832,Gujarat Titans,Rajasthan Royals,70.1,72.07,86,87,Rajiv Gandhi Stadium,Humid,Gujarat Titans,Field,3,Gujarat Titans
833,Chennai Super Kings,Sunrisers Hyderabad,71.19,72.04,68,54,Rajiv Gandhi Stadium,Humid,Chennai Super Kings,Field,1,Chennai Super Kings
834,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,76,71,Chepauk,Humid,Sunrisers Hyderabad,Field,2,Sunrisers Hyderabad
835,Mumbai Indians,Rajasthan Royals,71.65,72.07,49,44,Rajiv Gandhi Stadium,Cloudy,Rajasthan Royals,Field,1,Mumbai Indians
836,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,64,64,Wankhede Stadium,Sunny,Lucknow Super Giants,Bat,2,Lucknow Super Giants
837,Gujarat Titans,Lucknow Super Giants,70.1,73.13,90,40,Eden Gardens,Humid,Gujarat Titans,Bat,2,Gujarat Titans
838,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,61,70,Chepauk,Cloudy,Sunrisers Hyderabad,Field,10,Kolkata Knight Riders
839,Royal Challengers Bengaluru,Kolkata Knight Riders,70.57,71.5,46,72,Rajiv Gandhi Stadium,Cloudy,Royal Challengers Bengaluru,Bat,0,Kolkata Knight Riders
840,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,98,96,Rajiv Gandhi Stadium,Sunny,Mumbai Indians,Bat,1,Mumbai Indians
841,Rajasthan Royals,Delhi Capitals,72.07,71.2,47,63,Eden Gardens,Sunny,Rajasthan Royals,Bat,6,Rajasthan Royals
842,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,79,92,Narendra Modi Stadium,Humid,Sunrisers Hyderabad,Field,7,Sunrisers Hyderabad
843,Rajasthan Royals,Lucknow Super Giants,72.07,73.13,95,99,Chepauk,Cloudy,Lucknow Super Giants,Bat,6,Lucknow Super Giants
844,Rajasthan Royals,Gujarat Titans,72.07,70.1,76,67,Narendra Modi Stadium,Cloudy,Rajasthan Royals,Field,2,Rajasthan Royals
845,Chennai Super Kings,Punjab Kings,71.19,70.57,84,66,Arun Jaitley Stadium,Cloudy,Chennai Super Kings,Field,6,Chennai Super Kings
846,Royal Challengers Bengaluru,Mumbai Indians,70.57,71.65,64,45,Rajiv Gandhi Stadium,Cloudy,Royal Challengers Bengaluru,Bat,5,Mumbai Indians
847,Royal Challengers Bengaluru,Punjab Kings,70.57,70.57,48,98,Eden Gardens,Sunny,Punjab Kings,Field,2,Punjab Kings
848,Chennai Super Kings,Mumbai Indians,71.19,71.65,53,92,Chinnaswamy Stadium,Sunny,Chennai Super Kings,Bat,2,Chennai Super Kings
849,Delhi Capitals,Lucknow Super Giants,71.2,73.13,84,46,Eden Gardens,Dew,Delhi Capitals,Bat,2,Delhi Capitals
850,Gujarat Titans,Chennai Super Kings,70.1,71.19,49,88,Chepauk,Dew,Gujarat Titans,Field,7,Gujarat Titans
851,Lucknow Super Giants,Kolkata Knight Riders,73.13,71.5,47,49,Wankhede Stadium,Sunny,Lucknow Super Giants,Bat,0,Lucknow Super Giants
852,Punjab Kings,Royal Challengers Bengaluru,70.57,70.57,85,93,Narendra Modi Stadium,Humid,Punjab Kings,Field,2,Punjab Kings
853,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,65,79,Wankhede Stadium,Cloudy,Mumbai Indians,Bat,8,Sunrisers Hyderabad
854,Punjab Kings,Delhi Capitals,70.57,71.2,81,81,Rajiv Gandhi Stadium,Dew,Punjab Kings,Bat,5,Punjab Kings
855,Rajasthan Royals,Delhi Capitals,72.07,71.2,78,89,Arun Jaitley Stadium,Sunny,Rajasthan Royals,Field,2,Rajasthan Royals
856,Kolkata Knight Riders,Mumbai Indians,71.5,71.65,75,52,Wankhede Stadium,Cloudy,Mumbai Indians,Bat,9,Kolkata Knight Riders
857,Lucknow Super Giants,Gujarat Titans,73.13,70.1,60,45,Narendra Modi Stadium,Sunny,Gujarat Titans,Field,6,Gujarat Titans
858,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,84,83,Eden Gardens,Humid,Sunrisers Hyderabad,Bat,8,Delhi Capitals
859,Chennai Super Kings,Punjab Kings,71.19,70.57,77,95,Wankhede Stadium,Humid,Chennai Super Kings,Bat,10,Punjab Kings
860,Mumbai Indians,Gujarat Titans,71.65,70.1,91,83,Chepauk,Cloudy,Gujarat Titans,Field,2,Gujarat Titans
861,Chennai Super Kings,Lucknow Super Giants,71.19,73.13,97,85,Rajiv Gandhi Stadium,Cloudy,Chennai Super Kings,Bat,2,Chennai Super Kings
862,Lucknow Super Giants,Sunrisers Hyderabad,73.13,72.04,89,95,Narendra Modi Stadium,Sunny,Sunrisers Hyderabad,Bat,7,Sunrisers Hyderabad
863,Kolkata Knight Riders,Delhi Capitals,71.5,71.2,62,45,Eden Gardens,Cloudy,Delhi Capitals,Field,7,Delhi Capitals
864,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,76,71,Wankhede Stadium,Humid,Rajasthan Royals,Field,6,Rajasthan Royals
865,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,94,79,Arun Jaitley Stadium,Humid,Delhi Capitals,Field,8,Delhi Capitals
866,Lucknow Super Giants,Gujarat Titans,73.13,70.1,87,90,Chinnaswamy Stadium,Sunny,Lucknow Super Giants,Bat,4,Lucknow Super Giants
867,Mumbai Indians,Chennai Super Kings,71.65,71.19,95,69,Eden Gardens,Humid,Chennai Super Kings,Field,10,Chennai Super Kings
868,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,98,99,Rajiv Gandhi Stadium,Dew,Sunrisers Hyderabad,Field,5,Sunrisers Hyderabad
869,Mumbai Indians,Punjab Kings,71.65,70.57,47,57,Ekana Stadium,Sunny,Mumbai Indians,Field,2,Mumbai Indians
870,Gujarat Titans,Chennai Super Kings,70.1,71.19,43,99,Arun Jaitley Stadium,Dew,Chennai Super Kings,Bat,0,Chennai Super Kings
871,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,56,80,Chepauk,Sunny,Chennai Super Kings,Bat,4,Chennai Super Kings
872,Chennai Super Kings,Royal Challengers Bengaluru,71.19,70.57,53,82,Narendra Modi Stadium,Cloudy,Chennai Super Kings,Bat,6,Royal Challengers Bengaluru
873,Delhi Capitals,Chennai Super Kings,71.2,71.19,70,70,Chepauk,Dew,Chennai Super Kings,Field,0,Chennai Super Kings
874,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,60,82,Arun Jaitley Stadium,Sunny,Gujarat Titans,Field,2,Gujarat Titans
875,Chennai Super Kings,Kolkata Knight Riders,71.19,71.5,73,86,Wankhede Stadium,Dew,Chennai Super Kings,Field,10,Chennai Super Kings
876,Mumbai Indians,Chennai Super Kings,71.65,71.19,84,74,Chepauk,Dew,Mumbai Indians,Field,3,Mumbai Indians
877,Lucknow Super Giants,Delhi Capitals,73.13,71.2,92,63,Wankhede Stadium,Humid,Delhi Capitals,Bat,7,Delhi Capitals
878,Delhi Capitals,Royal Challengers Bengaluru,71.2,70.57,67,73,Arun Jaitley Stadium,Sunny,Delhi Capitals,Field,6,Royal Challengers Bengaluru
879,Chennai Super Kings,Gujarat Titans,71.19,70.1,58,94,Rajiv Gandhi Stadium,Humid,Chennai Super Kings,Bat,1,Chennai Super Kings
880,Rajasthan Royals,Punjab Kings,72.07,70.57,87,88,Eden Gardens,Dew,Rajasthan Royals,Field,6,Rajasthan Royals
881,Rajasthan Royals,Mumbai Indians,72.07,71.65,94,70,Eden Gardens,Humid,Mumbai Indians,Field,10,Mumbai Indians
882,Delhi Capitals,Mumbai Indians,71.2,71.65,72,58,Narendra Modi Stadium,Humid,Mumbai Indians,Field,10,Mumbai Indians
883,Lucknow Super Giants,Gujarat Titans,73.13,70.1,49,90,Arun Jaitley Stadium,Humid,Gujarat Titans,Bat,9,Lucknow Super Giants
884,Mumbai Indians,Chennai Super Kings,71.65,71.19,93,43,Rajiv Gandhi Stadium,Cloudy,Chennai Super Kings,Bat,6,Mumbai Indians
885,Rajasthan Royals,Sunrisers Hyderabad,72.07,72.04,72,47,Rajiv Gandhi Stadium,Humid,Rajasthan Royals,Field,3,Rajasthan Royals
886,Gujarat Titans,Sunrisers Hyderabad,70.1,72.04,41,79,Eden Gardens,Dew,Gujarat Titans,Bat,7,Sunrisers Hyderabad
887,Mumbai Indians,Kolkata Knight Riders,71.65,71.5,52,74,Chinnaswamy Stadium,Dew,Kolkata Knight Riders,Bat,4,Kolkata Knight Riders
888,Gujarat Titans,Rajasthan Royals,70.1,72.07,47,69,Eden Gardens,Sunny,Gujarat Titans,Field,4,Gujarat Titans
889,Delhi Capitals,Mumbai Indians,71.2,71.65,65,46,Ekana Stadium,Sunny,Mumbai Indians,Bat,7,Delhi Capitals
890,Chennai Super Kings,Delhi Capitals,71.19,71.2,80,98,Ekana Stadium,Cloudy,Chennai Super Kings,Field,0,Chennai Super Kings
891,Lucknow Super Giants,Rajasthan Royals,73.13,72.07,61,62,Ekana Stadium,Sunny,Lucknow Super Giants,Field,1,Lucknow Super Giants
892,Royal Challengers Bengaluru,Sunrisers Hyderabad,70.57,72.04,53,95,Arun Jaitley Stadium,Sunny,Royal Challengers Bengaluru,Bat,5,Royal Challengers Bengaluru
893,Sunrisers Hyderabad,Kolkata Knight Riders,72.04,71.5,57,70,Chinnaswamy Stadium,Sunny,Kolkata Knight Riders,Field,7,Sunrisers Hyderabad
894,Chennai Super Kings,Mumbai Indians,71.19,71.65,56,51,Chinnaswamy Stadium,Humid,Mumbai Indians,Bat,9,Mumbai Indians
895,Mumbai Indians,Punjab Kings,71.65,70.57,67,96,Ekana Stadium,Dew,Punjab Kings,Field,9,Punjab Kings
896,Delhi Capitals,Gujarat Titans,71.2,70.1,97,80,Eden Gardens,Dew,Delhi Capitals,Bat,8,Delhi Capitals
897,Royal Challengers Bengaluru,Delhi Capitals,70.57,71.2,65,41,Eden Gardens,Cloudy,Delhi Capitals,Field,2,Royal Challengers Bengaluru
898,Delhi Capitals,Sunrisers Hyderabad,71.2,72.04,89,60,Eden Gardens,Sunny,Sunrisers Hyderabad,Bat,5,Sunrisers Hyderabad
899,Mumbai Indians,Royal Challengers Bengaluru,71.65,70.57,44,64,Narendra Modi Stadium,Cloudy,Mumbai Indians,Bat,8,Mumbai Indians
900,Rajasthan Royals,Chennai Super Kings,72.07,71.19,83,88,Rajiv Gandhi Stadium,Humid,Chennai Super Kings,Bat,3,Chennai Super Kings
901,Kolkata Knight Riders,Chennai Super Kings,71.5,71.19,47,47,Ekana Stadium,Cloudy,Chennai Super Kings,Field,3,Kolkata Knight Riders
902,Gujarat Titans,Lucknow Super Giants,70.1,73.13,98,69,Narendra Modi Stadium,Cloudy,Lucknow Super Giants,Bat,8,Gujarat Titans
903,Rajasthan Royals,Punjab Kings,72.07,70.57,46,93,Rajiv Gandhi Stadium,Humid,Punjab Kings,Field,5,Punjab Kings
904,Gujarat Titans,Lucknow Super Giants,70.1,73.13,65,59,Ekana Stadium,Dew,Gujarat Titans,Field,9,Gujarat Titans
905,Sunrisers Hyderabad,Rajasthan Royals,72.04,72.07,60,95,Rajiv Gandhi Stadium,Cloudy,Sunrisers Hyderabad,Bat,3,Sunrisers Hyderabad
906,Royal Challengers Bengaluru,Lucknow Super Giants,70.57,73.13,99,84,Wankhede Stadium,Humid,Royal Challengers Bengaluru,Bat,0,Royal Challengers Bengaluru
907,Gujarat Titans,Chennai Super Kings,70.1,71.19,57,84,Chepauk,Cloudy,Chennai Super Kings,Bat,2,Chennai Super Kings
908,Chennai Super Kings,Punjab Kings,71.19,70.57,82,47,Chinnaswamy Stadium,Dew,Punjab Kings,Field,5,Chennai Super Kings
909,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,62,75,Chinnaswamy Stadium,Cloudy,Kolkata Knight Riders,Bat,7,Rajasthan Royals
910,Chennai Super Kings,Mumbai Indians,71.19,71.65,71,46,Arun Jaitley Stadium,Cloudy,Mumbai Indians,Field,7,Mumbai Indians
911,Sunrisers Hyderabad,Mumbai Indians,72.04,71.65,98,63,Rajiv Gandhi Stadium,Dew,Sunrisers Hyderabad,Field,3,Sunrisers Hyderabad
912,Gujarat Titans,Rajasthan Royals,70.1,72.07,49,69,Eden Gardens,Sunny,Gujarat Titans,Bat,7,Gujarat Titans
913,Punjab Kings,Delhi Capitals,70.57,71.2,56,47,Eden Gardens,Humid,Delhi Capitals,Bat,2,Delhi Capitals
914,Punjab Kings,Kolkata Knight Riders,70.57,71.5,63,46,Wankhede Stadium,Dew,Kolkata Knight Riders,Bat,4,Kolkata Knight Riders
915,Gujarat Titans,Punjab Kings,70.1,70.57,73,67,Eden Gardens,Sunny,Gujarat Titans,Bat,3,Gujarat Titans
916,Mumbai Indians,Rajasthan Royals,71.65,72.07,74,46,Narendra Modi Stadium,Cloudy,Rajasthan Royals,Field,6,Mumbai Indians
917,Kolkata Knight Riders,Punjab Kings,71.5,70.57,53,50,Chinnaswamy Stadium,Humid,Punjab Kings,Field,0,Punjab Kings
918,Punjab Kings,Kolkata Knight Riders,70.57,71.5,94,98,Chinnaswamy Stadium,Cloudy,Kolkata Knight Riders,Bat,2,Kolkata Knight Riders
919,Lucknow Super Giants,Punjab Kings,73.13,70.57,67,61,Wankhede Stadium,Cloudy,Punjab Kings,Bat,2,Punjab Kings
920,Punjab Kings,Lucknow Super Giants,70.57,73.13,71,95,Chinnaswamy Stadium,Dew,Punjab Kings,Bat,0,Lucknow Super Giants
921,Royal Challengers Bengaluru,Gujarat Titans,70.57,70.1,50,88,Chepauk,Sunny,Royal Challengers Bengaluru,Field,5,Gujarat Titans
922,Kolkata Knight Riders,Punjab Kings,71.5,70.57,56,63,Ekana Stadium,Sunny,Punjab Kings,Field,5,Kolkata Knight Riders
923,Gujarat Titans,Punjab Kings,70.1,70.57,47,57,Wankhede Stadium,Cloudy,Punjab Kings,Bat,10,Punjab Kings
924,Gujarat Titans,Chennai Super Kings,70.1,71.19,63,53,Eden Gardens,Cloudy,Chennai Super Kings,Bat,4,Gujarat Titans
925,Punjab Kings,Royal Challengers Bengaluru,70.57,70.57,51,56,Arun Jaitley Stadium,Humid,Royal Challengers Bengaluru,Field,4,Punjab Kings
926,Delhi Capitals,Rajasthan Royals,71.2,72.07,67,90,Ekana Stadium,Humid,Rajasthan Royals,Bat,0,Rajasthan Royals
927,Sunrisers Hyderabad,Royal Challengers Bengaluru,72.04,70.57,58,79,Chepauk,Humid,Royal Challengers Bengaluru,Field,1,Royal Challengers Bengaluru
928,Kolkata Knight Riders,Rajasthan Royals,71.5,72.07,43,71,Narendra Modi Stadium,Sunny,Rajasthan Royals,Field,10,Rajasthan Royals
929,Kolkata Knight Riders,Royal Challengers Bengaluru,71.5,70.57,82,89,Chepauk,Sunny,Royal Challengers Bengaluru,Bat,3,Royal Challengers Bengaluru
930,Lucknow Super Giants,Punjab Kings,73.13,70.57,99,62,Chinnaswamy Stadium,Dew,Punjab Kings,Field,1,Lucknow Super Giants
